mof_id,precursor,true_label,prediction,decision_threshold,calibrated_probability,raw_probability,shap_reason,action,deployment_model
451,NC1=C2N=CN=C2[N]C=N1.[Co][Co],0,not promising,0.32,0.10136697610823715,0.15372627973556519,not computed,deprioritize,xgboost
1428,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[Sc],1,not promising,0.32,0.10124459409718115,0.15352344512939453,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize,xgboost
1429,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[Sc],1,not promising,0.32,0.10124459409718115,0.15352344512939453,not computed,deprioritize,xgboost
6103,[Nd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.1008191063489618,0.1528165489435196,not computed,deprioritize,xgboost
6106,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Sm],0,not promising,0.32,0.1008191063489618,0.1528165489435196,not computed,deprioritize,xgboost
6105,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb],0,not promising,0.32,0.1008191063489618,0.1528165489435196,not computed,deprioritize,xgboost
5351,FC1=CC(=C([C]=C1)C(CN1[CH]N=C[N]1)(CN1[CH]N=C[N]1)[O])F.FC1=C[C]=C(C(=C1)F)C(CN1[CH]N=C[N]1)(CN1[CH]N=C[N]1)[O].[Cu],1,not promising,0.32,0.0999777789902791,0.15141095221042633,not computed,deprioritize,xgboost
3,[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Tb],0,not promising,0.32,0.09942022801751893,0.15047365427017212,not computed,deprioritize,xgboost
1508,[La].[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O],0,not promising,0.32,0.09942022801751893,0.15047365427017212,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize,xgboost
1509,[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Sm],0,not promising,0.32,0.09942022801751893,0.15047365427017212,not computed,deprioritize,xgboost
4582,[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Sm],0,not promising,0.32,0.09942022801751893,0.15047365427017212,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize,xgboost
4503,[Cd].[O-]C(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)C1C=CC2C2C1C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.09915755212408783,0.1500304490327835,not computed,deprioritize,xgboost
5859,CC1=NN=N[N]1.[C]C1=NN=N[N]1.[Cu],0,not promising,0.32,0.09860616322568966,0.14909669756889343,not computed,deprioritize,xgboost
7284,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,0,not promising,0.32,0.098455828754552,0.14884130656719208,not computed,deprioritize,xgboost
7283,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,0,not promising,0.32,0.098455828754552,0.14884130656719208,not computed,deprioritize,xgboost
7234,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,1,not promising,0.32,0.098455828754552,0.14884130656719208,not computed,deprioritize,xgboost
7285,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,0,not promising,0.32,0.098455828754552,0.14884130656719208,-FractionCSP3 / +fp_174,deprioritize,xgboost
7235,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,1,not promising,0.32,0.098455828754552,0.14884130656719208,not computed,deprioritize,xgboost
2232,[Co].[O-]C(=O)C(=O)[O-].[O]P(=O)O,0,not promising,0.32,0.09789979793401805,0.14789368212223053,+metal_covalent_radius_avg / +fp_83,deprioritize,xgboost
758,[Co].[O-]C(=O)C(=O)[O-],1,not promising,0.32,0.09789979793401805,0.14789368212223053,+metal_covalent_radius_avg / +fp_83,deprioritize,xgboost
842,[Co].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.09789979793401805,0.14789368212223053,not computed,deprioritize,xgboost
3807,C[Si]([Si](c1cccnc1)(C)C)(c1cccnc1)C.[Zn]1[OH][Zn][OH][Zn][OH]1,0,not promising,0.32,0.0959638321805939,0.14455638825893402,not computed,deprioritize,xgboost
7493,CC1=NN=N[N]1.CC1=N[N]N=N1.[Zn],1,not promising,0.32,0.09549310182900093,0.1437358409166336,not computed,deprioritize,xgboost
3915,[Cu].n1cc2ccc3c4c2c(c1)ccc4cnc3,0,not promising,0.32,0.0954476567718323,0.1436564326286316,-fp_63 / -fp_192,deprioritize,xgboost
3821,Cc1c(Cn2cnc3c2cccc3)c(C)c(c(c1Cn1cnc2c1cccc2)C)Cn1cnc2c1cccc2.Cl[Mn]Cl,0,not promising,0.32,0.09522306126154355,0.14326348900794983,not computed,deprioritize,xgboost
1409,O=C(c1ccncc1)NN=Cc1ccncc1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],0,not promising,0.32,0.09388836077825595,0.14091108739376068,not computed,deprioritize,xgboost
5321,[Ca].[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,not promising,0.32,0.09339156854187451,0.14002783596515656,-metal_covalent_radius_avg / -num_distinct_metals,deprioritize,xgboost
3355,C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Mo].[Ni].[O].[O]P(=O)([O])[O],0,not promising,0.32,0.0920546916734474,0.13762988150119781,-num_distinct_metals / -n_linker_fragments,deprioritize,xgboost
3364,C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Mo].[Ni].[O].[O]P(=O)([O])[O],0,not promising,0.32,0.0920546916734474,0.13762988150119781,not computed,deprioritize,xgboost
7578,[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.09198374163773955,0.13750174641609192,not computed,deprioritize,xgboost
1882,[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.09198374163773955,0.13750174641609192,not computed,deprioritize,xgboost
1883,[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.09198374163773955,0.13750174641609192,not computed,deprioritize,xgboost
6201,[Co][OH]1[Co][OH]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.09198374163773955,0.13750174641609192,-fp_199 / +metal_covalent_radius_avg,deprioritize,xgboost
1881,[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.09198374163773955,0.13750174641609192,not computed,deprioritize,xgboost
6986,CC(C(=O)[O-])NC(=O)C(N)(C)C.Cl[Cu],0,not promising,0.32,0.0919409016989916,0.13742433488368988,-FractionCSP3 / +metal_covalent_radius_avg,deprioritize,xgboost
4268,[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,0,not promising,0.32,0.09190053560048617,0.1373513638973236,-num_metal_atoms / -n_linker_fragments,deprioritize,xgboost
6163,[Cd].[O-]C(=O)c1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)c1ccncc1,0,not promising,0.32,0.09157725154789761,0.13676591217517853,not computed,deprioritize,xgboost
7362,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-].[Zn],0,not promising,0.32,0.0911625587201604,0.13601219654083252,not computed,deprioritize,xgboost
2438,Fc1cc(ccc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].O[Tb],0,not promising,0.32,0.09114811057985021,0.13598588109016418,not computed,deprioritize,xgboost
93,[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccc(c2c1nsn2)c1ccncc1,0,not promising,0.32,0.09114372582137723,0.13597789406776428,not computed,deprioritize,xgboost
7802,[C]#N.[C]#[C].[Zn],0,not promising,0.32,0.09043237898480479,0.13467754423618317,not computed,deprioritize,xgboost
5484,[C]#N.[Nd].[Ru].c1cnc2c(n1)c1nccnc1c1c2nccn1,0,not promising,0.32,0.0904250605634159,0.1346641182899475,not computed,deprioritize,xgboost
2734,[C]#N.[Ru].[Yb].c1cnc2c(n1)c1nccnc1c1c2nccn1,0,not promising,0.32,0.0904250605634159,0.1346641182899475,not computed,deprioritize,xgboost
543,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.08988075055025387,0.13366280496120453,-metal_covalent_radius_avg / +HeavyAtomCount,deprioritize,xgboost
3365,O=C=O.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C=O.[Tm],0,not promising,0.32,0.08987471631895638,0.13365167379379272,-metal_covalent_radius_avg / +fp_129,deprioritize,xgboost
2197,N1=NC2=C[C](C=CC2=N1)c1ccc2c(c1)N=N[N]2.N1=NC2=C[C](C=CC2=N1)c1ccc2c(c1)[N]N=N2.N1=N[C]2C(=N1)C=CC(=C2)[C]1C=CC2=NN=NC2=C1.[Co].[Zn],1,not promising,0.32,0.08966981795335544,0.13327330350875854,-fp_55 / +num_metal_atoms,deprioritize,xgboost
1434,Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co].[O]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,0,not promising,0.32,0.08957528193169806,0.13309846818447113,not computed,deprioritize,xgboost
5038,OC(=O)c1cc(cc(c1)P(=O)(O)[O])C(=O)O.OC(=O)c1cc(cc(c1)P(=O)([O])O)C(=O)O.[Ca].[O-]C(=O)c1cc(cc(c1)P(=O)(O)[O])C(=O)O,0,not promising,0.32,0.08955136607762583,0.1330542117357254,not computed,deprioritize,xgboost
5404,[Ag].n1cnn(c1)Cc1c(CN2[N]C=N[CH]2)c(Cn2ncnc2)c(c(c1Cn1ncnc1)Cn1ncnc1)Cn1ncnc1.n1cnn(c1)Cc1c(Cn2ncnc2)c(Cn2ncnc2)c(c(c1Cn1ncnc1)Cn1ncnc1)Cn1ncnc1,0,not promising,0.32,0.08772776624386262,0.12964780628681183,not computed,deprioritize,xgboost
1238,O=C(c1ccncc1)Nc1cccnc1.[Cu].[O-]C(=O)C(C(=O)[O-])(C)C,0,not promising,0.32,0.08763418834214406,0.1294712871313095,+fp_191 / -fp_199,deprioritize,xgboost
7154,[Mn].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)Cc1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.0874665965837872,0.1291547268629074,not computed,deprioritize,xgboost
7703,[Cu].[Cu][Cu].[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.08742770636890777,0.12908118963241577,not computed,deprioritize,xgboost
4682,NN1C(=O)N[N]C1=O.[Cu],0,not promising,0.32,0.08671110346714314,0.12772084772586823,not computed,deprioritize,xgboost
6435,C1=Nc2c([N]1)cc1c(c2)[N]C=N1.[Cu].[O].C,0,not promising,0.32,0.08662907849803707,0.12756448984146118,+metal_covalent_radius_avg / -fp_63,deprioritize,xgboost
5654,[Cd].[O-]C(=O)COc1c(Sc2ccccc2)c(Sc2ccccc2)c(c2c1cccc2)OCC(=O)[O-],0,not promising,0.32,0.08658789319056817,0.12748593091964722,-metal_covalent_radius_avg / -fp_76,deprioritize,xgboost
7782,[N]([CH]c1ccncc1)[N][CH]c1ccncc1.[O-]C(=O)C1CCC(CC1)C(=O)[O-].[Zn][Zn],0,not promising,0.32,0.0864177544863262,0.12716104090213776,-FractionCSP3 / +num_metal_atoms,deprioritize,xgboost
7407,CC(C1=NN=N[N]1)N.CC(C1=NN=N[N]1)[N].[C]#N.[Cu].[Cu][Cu],0,not promising,0.32,0.08567672839001049,0.1257392168045044,-FractionCSP3 / +metal_covalent_radius_avg,deprioritize,xgboost
2401,NC1=NN=C([N]1)N.NC1=NN=C[N]1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.08514234677627448,0.12470695376396179,not computed,deprioritize,xgboost
5277,CC1=N[C](C=N1)[CH][N][N]C=C1C=NC(=N1)C.[Cd],0,not promising,0.32,0.08435975501945649,0.12318456918001175,-fp_55 / -metal_covalent_radius_avg,deprioritize,xgboost
4364,Cc1cc(Cn2cncc2)c(c(c1)Cn1cncc1)OCCCOc1c(cc(cc1Cn1cncc1)C)Cn1cncc1.[Cd],0,not promising,0.32,0.08406339344038362,0.12260470539331436,-metal_covalent_radius_avg / -FractionCSP3,deprioritize,xgboost
3410,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,not computed,deprioritize,xgboost
3409,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,not computed,deprioritize,xgboost
3415,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,not computed,deprioritize,xgboost
3412,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,-fp_126 / -num_metal_atoms,deprioritize,xgboost
3411,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,-fp_126 / -num_metal_atoms,deprioritize,xgboost
5649,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,not computed,deprioritize,xgboost
3414,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,-fp_126 / -num_metal_atoms,deprioritize,xgboost
3413,[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,not promising,0.32,0.08391280803754882,0.1223093569278717,-fp_126 / -num_metal_atoms,deprioritize,xgboost
3142,[O-]C(=O)Cc1nnc([nH]1)c1ccncc1.[Zn],1,not promising,0.32,0.0835621022344645,0.12161963433027267,not computed,deprioritize,xgboost
4147,[O-]C(=O)C(=O)[O-].[O][As]([O])[O].[O][As]([O])[O].[O].[Zn],0,not promising,0.32,0.08348725322642944,0.12147209048271179,+metal_covalent_radius_avg / -HeavyAtomCount,deprioritize,xgboost
5282,[O-]C(=O)C(=O)[O-].[Zn],0,not promising,0.32,0.08348725322642944,0.12147209048271179,not computed,deprioritize,xgboost
6811,[O-]C(=O)C(=O)[O-].[Zn],1,not promising,0.32,0.08348725322642944,0.12147209048271179,not computed,deprioritize,xgboost
6314,[O-]C(=O)C(=O)[O-].[Zn],1,not promising,0.32,0.08348725322642944,0.12147209048271179,not computed,deprioritize,xgboost
2050,[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O].[Zn],0,not promising,0.32,0.08348725322642944,0.12147209048271179,not computed,deprioritize,xgboost
5625,[Mn].[O-]C(=O)c1ccc(s1)C(=O)[O-],0,not promising,0.32,0.08344449462343957,0.12138774991035461,not computed,deprioritize,xgboost
4529,F[U].[Cu].[O]P(=O)(c1ccc(cc1)c1ccc(cc1)P(=O)([O])[O])[O].[U].c1cnc(nc1)c1ncccn1,0,not promising,0.32,0.08306383011822716,0.12063515931367874,not computed,deprioritize,xgboost
7313,[O-]C(=O)C1=C([N]C(=N1)c1ccc2c(c1)cccc2)C(=O)[O-].[Zn],0,not promising,0.32,0.08286952160151248,0.12024979293346405,not computed,deprioritize,xgboost
6431,O1OC=c2c(=C1)c(ccc2c1ccncc1)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.08256630155977146,0.11964678019285202,not computed,deprioritize,xgboost
2757,NC1=NC(=N[N]1)C(=O)[O-].[Cu].[O-]C(=O)C1=NN=C([N]1)N,0,not promising,0.32,0.08246105305180215,0.11943700164556503,+metal_covalent_radius_avg / -num_metal_atoms,deprioritize,xgboost
2449,C1CN2CCN1CC2.I[Cu]1[Cu]([Cu]1(I)I)I,0,not promising,0.32,0.08137238940094241,0.11725268512964249,not computed,deprioritize,xgboost
5561,[Eu].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)[O])C(=O)[O-],1,not promising,0.32,0.08107339061634204,0.1166481077671051,not computed,deprioritize,xgboost
5562,[Gd].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)[O])C(=O)[O-],1,not promising,0.32,0.08107339061634204,0.1166481077671051,-metal_covalent_radius_avg / +fp_213,deprioritize,xgboost
5563,[Dy].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)[O])C(=O)[O-],0,not promising,0.32,0.08107339061634204,0.1166481077671051,-metal_covalent_radius_avg / +fp_213,deprioritize,xgboost
2477,[Cd].[O-]C(=O)c1cc(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c(cc1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1,0,not promising,0.32,0.08090729680065245,0.11631138622760773,-n_linker_fragments / +HeavyAtomCount,deprioritize,xgboost
3827,[O-]C(=O)c1ccc(cc1C(F)(F)F)c1ccc(c(c1)C(F)(F)F)C(=O)[O-].[Zn],0,not promising,0.32,0.0809000308152226,0.11629664152860641,-fp_199 / +metal_covalent_radius_avg,deprioritize,xgboost
5375,[O-]C(=O)C=CC=CC(=O)[O-].[Zn].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,0,not promising,0.32,0.08083504526559755,0.11616471409797668,not computed,deprioritize,xgboost
2590,[Co].[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,not promising,0.32,0.08026188216487347,0.11499692499637604,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
2684,[Cd].[O-]C(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.07988595588974755,0.11422685533761978,-metal_covalent_radius_avg / -FractionCSP3,deprioritize,xgboost
4498,O=C(C(=O)Nc1ccccc1C(=O)[O-])Nc1ccccc1C(=O)[O-].[Co][O]1[Co][O]([Co]1)[Co].n1ccc(cc1)c1ccncc1,0,not promising,0.32,0.07977093690008703,0.11399058252573013,not computed,deprioritize,xgboost
819,[C]1N=NN=N1.[Cd].[N]1N=N[C]=N1.[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O],0,not promising,0.32,0.07964586184555235,0.11373329907655716,-metal_covalent_radius_avg / +fp_5,deprioritize,xgboost
7032,[O-]C(=O)c1ccc(cc1)c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Pb],1,not promising,0.32,0.07956052177597765,0.11355753988027573,not computed,deprioritize,xgboost
6029,C(CN1[N]C=N[CH]1)CN1[N]C=N[CH]1.C(Cn1ncnc1)Cn1ncnc1.C1=N[CH]N([N]1)CCCn1cncn1.[Ag],0,not promising,0.32,0.07935446272672596,0.11313244700431824,not computed,deprioritize,xgboost
296,[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-].[O-]C(=O)c1ccc(c(c1N)N)C(=O)[O-].[Zn].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,0,not promising,0.32,0.07869593789821731,0.11176713556051254,not computed,deprioritize,xgboost
6469,[Cd][Cd].[O-]C(=O)c1cc([N][N]c2ccc(c(c2)C(=O)[O-])O)ccc1O,0,not promising,0.32,0.07823747927329111,0.11081043630838394,not computed,deprioritize,xgboost
6018,[Mn].[O-]C(=O)c1ccc(nc1)c1cc(ccc1C(=O)[O-])C(=O)O,0,not promising,0.32,0.07749336629619993,0.10924666374921799,not computed,deprioritize,xgboost
1675,[Ga].[Mn].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O].[O]P(=O)([O])O.[O]P(=O)([O])[O],0,not promising,0.32,0.07718379295815071,0.10859203338623047,not computed,deprioritize,xgboost
6418,[Ag].n1ccc(cn1)c1ccnnc1,0,not promising,0.32,0.07700795560510937,0.10821913182735443,not computed,deprioritize,xgboost
2567,OC(=O)C1=NC(=N[C]1C(=O)[O-])c1ccncc1.[Zn],1,not promising,0.32,0.07688148201792418,0.10795043408870697,+metal_covalent_radius_avg / -fp_199,deprioritize,xgboost
4959,O=C1C(=O)C(=O)C1=O.[Co].[OH],0,not promising,0.32,0.07642080427108115,0.10696826875209808,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
4957,O=C1C(=O)C(=O)C1=O.[Co].[OH],0,not promising,0.32,0.07642080427108115,0.10696826875209808,not computed,deprioritize,xgboost
4958,O=C1C(=O)C(=O)C1=O.[Co].[OH],0,not promising,0.32,0.07642080427108115,0.10696826875209808,not computed,deprioritize,xgboost
780,Cl[Cd].[O-]C(=O)C1=C([N]C(=N1)c1ccncc1)C(=O)[O-].[O-]C(=O)c1[nH]c(nc1C(=O)[O-])c1ccncc1.[OH2][Tb],0,not promising,0.32,0.07627680239716474,0.1066601425409317,-metal_covalent_radius_avg / +fp_174,deprioritize,xgboost
6578,C1CN2CCN1CC2.I[Cu]12(I)[Cu]3[Cu]1[Cu]23(I)I.I[Cu]12[Cu]3[Cu]1[Cu]23(I)(I)I,0,not promising,0.32,0.07618665487714629,0.10646697878837585,-FractionCSP3 / +metal_covalent_radius_avg,deprioritize,xgboost
1005,O=CN(C)C.Oc1cc(ccc1c1ccc(cc1O)C(=O)[O-])C(=O)[O-].[Sr],1,not promising,0.32,0.07601903361282336,0.10610724985599518,not computed,deprioritize,xgboost
6130,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],0,not promising,0.32,0.07522685344819303,0.104397252202034,not computed,deprioritize,xgboost
6128,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],0,not promising,0.32,0.07522685344819303,0.104397252202034,-num_metal_atoms / -fp_126,deprioritize,xgboost
6127,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],0,not promising,0.32,0.07522685344819303,0.104397252202034,not computed,deprioritize,xgboost
6129,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],0,not promising,0.32,0.07522685344819303,0.104397252202034,not computed,deprioritize,xgboost
7704,[Cu].[Cu]O[Cu].[Cu][O]([Cu][O]([Cu])[Cu])[Cu].[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.07503994511248589,0.10399138182401657,-fp_199 / -fp_104,deprioritize,xgboost
4600,[Co].[O-]C(=O)c1cc(cc(c1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.07499836363031212,0.1039009615778923,not computed,deprioritize,xgboost
2817,[Cd].[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,not promising,0.32,0.07465505587183782,0.10315266251564026,not computed,deprioritize,xgboost
2240,N#C[C](c1c2[N]S[N]c2c(c2c1nsn2)[C](C#N)C#N)C#N.[Ru][Ru],0,not promising,0.32,0.07425272185023754,0.102271668612957,not computed,deprioritize,xgboost
1230,N#C[C](c1c2[N]S[N]c2c(c2c1nsn2)[C](C#N)C#N)C#N.[Ru][Ru],0,not promising,0.32,0.07425272185023754,0.102271668612957,not computed,deprioritize,xgboost
2894,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
2892,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,not computed,deprioritize,xgboost
2464,[Fe].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O].[O]P(=O)([O])O.[O]P(=O)([O])[O],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
2904,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
2893,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,not computed,deprioritize,xgboost
2895,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
2898,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,not computed,deprioritize,xgboost
2896,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,not computed,deprioritize,xgboost
2900,[Cu].[O-]C(=O)C(=O)[O-],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
5974,[Fe].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O].[O]P(=O)([O])O,0,not promising,0.32,0.07359121675653883,0.10081357508897781,not computed,deprioritize,xgboost
6584,[Fe].[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O],0,not promising,0.32,0.07359121675653883,0.10081357508897781,+metal_covalent_radius_avg / -MolWt,deprioritize,xgboost
